Customer ID,Recency,Frequency,Monetary
14716,42,3,543.28
14717,732,1,81.3
14718,409,1,226.42
14719,1,5,1581.84
14720,5,3,663.81
14721,378,1,109.07
14722,146,3,489.52
14723,9,11,1803.06
14724,589,1,341.9
14725,24,4,1252.74
14726,654,1,116.5
14727,273,3,463.73
14728,412,1,190.58
14729,373,3,586.24
14730,0,8,1897.57
14731,46,3,380.02
14732,7,19,5517.07
14733,15,15,14335.15
14734,425,4,1056.42
14735,3,56,12240.16
14736,484,2,374.05
14737,3,4,3554.17
14738,42,9,1821.9
14739,3,25,11573.62
14740,196,11,4161.06
14741,11,7,1713.0900000000001
14742,434,1,579.85
14743,592,1,50.480000000000004
14744,15,14,3660.08
14745,112,12,2551.41
14746,405,4,593.5
14747,248,1,328.2
14748,28,10,2681.9
14749,479,1,310.15
14750,735,1,112.03
14751,683,2,126.45
14752,43,1,389.64000000000004
14753,86,2,869.51
14754,44,6,1547.93
14755,9,25,9972.550000000001
14756,14,3,2653.76
14757,74,1,420.5
14758,144,7,2864.9700000000003
14759,4,3,1625.97
14760,296,1,89.2
14761,58,3,447.92
14762,263,2,417.57
14764,46,1,278.3
14765,28,3,254.11
14766,7,11,6375.7300000000005
14767,473,1,382.81
14768,16,2,192.60000000000002
14769,2,17,15514.11
14770,231,8,3637.6400000000003
14771,620,2,594.62
14772,111,1,139.26
14773,592,1,140.55
14774,528,1,241.45000000000002
14775,57,3,1011.9
14776,50,15,3708.2999999999997
14777,403,1,307.56
14778,126,2,730.86
14779,280,3,386.15
14780,54,2,447.68
14782,319,1,200.10000000000002
14783,658,1,307.3
14784,25,3,449.93
14785,9,2,77.4
14786,549,1,90.96
14787,470,1,110.65
14788,6,3,1156.32
14789,28,1,197.64
14790,16,10,2526.62
14791,606,1,303.63
14792,63,1,6.2
14793,20,2,625.9
14794,2,10,1953.9
14795,165,1,131.45000000000002
14796,0,27,10169.33
14797,506,1,300.31
14798,52,8,724.31
14799,50,2,338.15000000000003
14800,47,17,7191.33
14801,60,1,189.34
14802,437,2,1502.98
14803,161,3,845.5500000000001
14804,8,1,353.27
14805,14,7,1082.55
14806,74,2,303.43
14807,390,2,504.14
14808,39,8,2718.6
14809,620,2,686.76
14810,40,13,2354.03
14811,386,1,170.5
14812,598,1,178.85
14813,369,4,888.91
14814,580,1,154.21
14815,36,2,778.5
14816,196,1,271.85
14817,199,7,3959.86
14818,73,6,1153.56
14819,63,4,456.41
14820,20,9,1274.76
14821,366,7,1230.15
14822,484,1,157.7
14823,179,3,321.43
14824,9,10,4022.9100000000003
14825,3,24,4735.08
14826,581,2,385.2
14828,196,13,9839.460000000001
14829,28,7,1455.8700000000001
14830,52,1,188.88
14831,679,3,1676.57
14832,629,1,322.69
14833,498,1,94.8
14834,17,7,2206.16
14835,528,2,297.0
14836,9,3,102.45
14837,89,9,3460.32
14838,422,2,769.9200000000001
14839,417,3,915.28
14840,267,2,362.71000000000004
14841,52,14,7163.0
14842,43,4,2824.69
14843,436,1,211.8
14844,63,10,6702.43
14845,599,1,150.0
14846,426,1,437.4
14847,148,3,1348.95
14848,404,1,310.56
14849,21,43,15407.61
14850,311,7,1770.96
14851,22,3,829.41
14852,57,18,6132.43
14853,23,5,1376.87
14854,77,11,4303.06
14855,118,7,6520.3
14856,35,3,1290.53
14857,59,7,3651.851
14858,505,1,180.75
14859,12,5,1705.64
14860,18,1,170.32
14861,51,10,1380.73
14862,25,2,841.2
14863,28,1,266.76
14865,6,4,92.52
14866,10,19,20746.54
14867,185,16,2952.06
14868,2,12,4184.01
14869,8,6,2778.14
14870,261,6,1838.95
14871,2,9,1228.17
14872,483,3,816.6
14873,209,2,854.13
14874,534,1,116.18
14875,107,3,2862.4
14876,520,2,256.7
14877,417,2,425.85
14878,12,25,4076.5
14879,684,1,185.06
14880,76,3,690.59
14881,19,1,255.4
14882,26,14,3546.65
14883,18,6,761.59
14884,668,1,120.6
14885,131,3,1598.12
14886,252,1,364.8
14887,78,1,1862.0
14888,206,1,369.2
14889,335,1,135.9
14890,253,3,817.25
14891,147,4,1106.73
14892,690,1,202.35000000000002
14893,9,3,1809.6100000000001
14894,84,3,1492.81
14895,7,38,25119.54
14896,204,8,1826.0
14897,7,8,3140.54
14898,22,14,3365.95
14899,394,1,1331.38
14900,521,1,13.919999999999998
14901,10,12,1919.0
14902,25,3,1035.6200000000001
14903,20,5,2795.33
14904,1,4,1630.49
14905,157,8,1971.39
14906,444,1,68.44
14907,2,16,5547.72
14908,73,2,381.9
14909,436,3,1404.68
14910,2,4,434.35
14911,0,398,291420.81
14912,16,6,1889.25
14913,35,8,4073.13
14915,90,11,1811.25
14916,70,8,3042.95
14917,596,2,1123.75
14918,115,9,5955.81
14919,538,1,359.35
14920,212,3,1607.17
14921,29,2,1316.07
14922,393,2,843.74
14923,50,1,749.1
14924,245,3,931.01
14926,381,2,359.4
14927,396,1,308.2
14928,627,1,223.91000000000003
14929,31,2,836.69
14930,108,6,5236.7300000000005
14931,4,5,1257.68
14932,365,2,666.13
14933,443,4,1770.0
14934,81,5,3503.5
14935,296,2,2849.83
14936,33,12,12410.81
14937,56,3,1621.88
14938,561,2,2322.43
14940,417,2,531.49
14941,578,1,182.1
14942,401,4,746.56
14943,662,1,107.62
14944,29,19,9784.67
14945,413,1,179.4
14946,13,1,100.9
14947,71,6,1049.79
14948,22,6,1101.97
14949,468,4,515.0
14950,18,1,371.2
14951,78,1,311.69
14952,59,32,17629.35
14953,24,4,971.32
14954,11,2,462.12
14955,732,1,163.77
14956,420,1,1325.0
14957,252,2,261.69
14958,146,6,941.99
14959,63,4,695.42
14960,7,2,221.27
14961,10,22,16410.15
14962,270,4,366.91
14963,9,12,3123.57
14964,246,1,206.21
14965,95,2,596.09
14966,14,6,1064.26
14967,49,6,1982.6100000000001
14968,29,2,501.24
14969,703,1,906.23
14970,67,12,4919.35
14971,34,3,1097.98
14972,127,2,145.07
14973,106,3,1314.45
14974,36,1,89.94
14975,56,2,472.39
14976,56,7,790.86
14977,725,1,31.93
14978,71,10,3112.19
14979,734,1,429.66
14980,736,1,150.68
14981,245,2,372.92
14982,571,1,237.78
14983,688,1,183.20000000000002
14984,18,6,1260.51
14985,197,2,292.01
14986,375,2,563.1
14987,15,8,1550.6499999999999
14988,211,7,2038.65
14989,661,1,342.4
14990,611,2,304.17
14991,429,1,314.67
14992,441,1,210.5
14993,563,1,36.13
14994,381,5,946.72
14995,38,2,231.98000000000002
14996,480,2,442.28999999999996
14997,45,4,776.6
14998,169,4,753.18
14999,592,1,129.48000000000002
15000,47,1,490.52
15001,393,2,199.10999999999999
15002,115,9,4138.08
15003,472,6,1027.03
15004,146,1,1220.77
15005,15,56,13754.58
15006,50,2,757.78
15007,158,1,156.91
15008,479,2,360.0
15009,11,3,1259.43
15010,35,1,308.94
15011,395,2,416.6
15012,53,3,646.26
15013,487,10,1610.82
15014,42,2,257.67
15015,500,13,2354.97
15016,172,5,620.89
15017,33,1,125.58
15018,38,3,496.21
15019,266,1,252.81
15020,378,1,198.47
15021,8,12,2500.59
15022,11,5,1133.44
15023,2,20,11578.65
15024,9,16,3559.39
15025,32,2,979.79
15026,79,5,1048.89
15027,30,10,3195.6
15028,7,6,962.9399999999999
15029,619,1,365.1
15030,71,8,1979.91
15031,3,14,3102.94
15032,255,8,11010.05
15033,4,10,2557.18
15034,15,14,8231.2
15035,89,1,252.73000000000002
15036,71,3,429.56
15037,375,2,397.76
15038,58,9,1146.53
15039,9,93,39141.48
15040,541,1,7.49
15041,169,2,289.4
15042,198,2,315.45
15043,30,6,2870.3199999999997
15044,18,35,16024.15
15045,151,2,735.66
15046,8,25,7623.79
15047,269,1,343.62
15048,64,4,381.0
15049,273,1,121.17000000000002
15050,24,5,4087.19
15051,22,9,3926.91
15052,318,1,207.73000000000002
15053,4,3,693.95
15054,11,2,302.1
15055,474,3,549.12
15056,519,1,113.65
15057,274,5,3255.96
15058,24,16,3387.58
15059,40,19,3491.2
15060,7,4,294.25
15061,3,127,126389.02
15062,70,8,2585.62
15063,212,1,370.79999999999995
15064,409,4,1254.41
15065,37,5,3326.86
15066,52,1,893.59
15067,77,5,3862.88
15068,45,4,1174.9
15069,178,1,1109.53
15070,372,3,737.0500000000001
15071,93,4,1455.5600000000002
15072,478,1,187.52
15073,9,8,2788.02
15074,104,3,1553.13
15075,77,1,773.03
15076,172,3,1447.74
15077,494,2,2428.08
15078,6,53,17286.73
15079,212,11,3625.4
15080,427,2,546.25
15081,21,12,1854.57
15082,668,1,93.35000000000001
15083,256,1,88.2
15084,379,2,965.1999999999999
15085,729,1,347.54
15086,564,2,218.53
15087,281,1,306.94
15088,20,2,1160.07
15089,9,6,2420.84
15090,307,1,381.32
15091,67,3,1046.6100000000001
15092,214,3,776.46
15093,17,23,13702.380000000001
15094,462,2,83.0
15095,103,10,3141.64
15096,42,1,219.39000000000001
15097,3,3,908.35
15098,181,3,39916.5
15099,83,1,410.48
15100,333,7,2193.8999999999996
15101,8,6,1477.94
15102,530,2,554.67
15103,30,2,703.36
15104,196,2,993.54
15105,17,9,3094.91
15106,17,5,1422.52
15107,310,9,824.35
15108,141,4,1300.25
15109,245,3,983.1
15110,23,6,1505.8500000000001
15111,28,5,2442.37
15112,610,1,209.4
15113,9,3,3509.43
15114,29,12,3400.12
15115,17,2,531.85
15116,17,4,1352.75
15117,14,8,2485.97
15118,133,1,244.8
15119,245,1,266.4
15120,133,1,358.82
15121,49,2,457.72
15122,113,11,4487.27
15123,6,5,4656.17
15124,22,4,450.82
15125,24,24,17024.87
15126,536,2,449.49
15127,65,2,711.5
15128,59,5,1783.68
15129,49,23,6860.18
15130,169,1,330.11
15131,394,1,80.28
15132,17,5,977.9300000000001
15133,127,5,1806.9
15134,14,10,1596.29
15135,238,2,305.68
15136,2,4,1286.7
15137,520,2,823.4
15138,393,1,502.52
15139,239,2,178.96
15140,51,8,3243.69
15141,457,7,1388.47
15142,45,6,2619.92
15143,225,2,563.63
15144,7,29,12160.31
15145,3,4,1194.73
15146,164,2,1327.16
15147,239,1,623.5
15148,10,1,301.29
15149,133,5,1554.6100000000001
15150,16,13,8977.94
15151,422,2,2085.61
15152,9,14,5263.83
15153,30,1,329.25
15154,74,3,1343.72
15155,382,1,383.96999999999997
15156,0,3,961.49
15157,3,5,2654.11
15158,44,2,606.02
15159,1,34,22116.73
15160,356,4,589.27
15161,387,1,119.92
15162,730,1,312.9
15163,17,2,304.47
15164,68,9,2028.1100000000001
15165,372,1,487.75
15166,467,1,167.16
15167,320,5,1627.62
15168,25,1,106.56
15169,381,2,569.22
15170,406,1,81.15
15171,330,1,1289.5
15172,8,5,1624.05
15173,380,7,1494.6
15174,322,2,481.46
15175,71,1,224.14
15176,667,1,988.0400000000001
15177,425,1,948.9300000000001
15178,259,1,40.5
15179,17,13,7491.92
15180,366,3,816.9300000000001
15181,65,5,1200.2
15182,153,11,2998.952
15183,547,3,639.93
15184,28,4,685.39
15185,69,1,310.62
15186,13,5,1403.2
15187,1,16,4777.18
15188,724,1,310.43
15189,0,46,17524.38
15190,433,1,834.4399999999999
15191,462,3,588.05
15192,119,5,1666.39
15193,60,1,499.32
15194,2,28,12021.53
15195,2,1,3861.0
15196,432,2,313.7
15197,10,6,1877.51
15198,91,5,571.35
15199,58,10,3122.4
15200,494,1,549.0500000000001
15201,86,7,1842.95
15202,419,3,6001.49
15203,25,15,4400.18
15204,356,1,316.58
15205,84,2,653.24
15206,9,4,420.3
15207,415,3,683.92
15208,0,6,970.52
15209,729,1,178.98000000000002
15210,224,3,1176.19
15211,59,2,894.4100000000001
15212,240,2,208.28
15213,318,2,328.35
15214,1,8,1661.44
15215,46,7,2422.4300000000003
15216,87,2,486.09000000000003
15217,562,1,426.24
15218,10,22,11468.83
15219,175,2,685.45
15220,51,6,1778.96
15221,365,4,2062.2
15222,318,11,3550.91
15223,225,5,1417.95
15224,357,5,871.36
15225,233,1,409.40000000000003
15226,310,1,154.41
15227,36,9,2488.4900000000002
15228,65,6,5580.27
15229,585,1,160.5
15230,238,2,429.6
15231,620,1,250.26000000000002
15232,112,2,612.06
15233,400,1,59.400000000000006
15234,276,1,197.0
15235,217,16,2772.76
15236,298,1,321.05
15237,1,4,1412.32
15238,28,3,1071.99
15239,9,2,780.59
15240,44,12,4459.9800000000005
15241,66,11,3050.16
15242,421,1,302.04
15243,73,2,927.28
15244,64,3,912.08
15245,133,8,4610.84
15246,237,3,780.4
15247,121,3,976.06
15248,410,3,1893.93
15249,31,18,9266.0
15250,640,1,60.0
15251,8,21,20324.54
15252,35,5,2103.41
15253,15,8,2055.09
15254,126,3,1088.35
15255,66,9,3706.02
15256,148,2,170.4
15257,282,2,685.9
15258,168,2,623.16
15259,512,4,1182.3799999999999
15260,99,25,8767.73
15261,134,4,1508.0
15262,323,3,418.82
15263,106,1,156.51
15264,63,2,848.4
15265,150,4,3345.64
15266,337,5,852.21
15267,21,5,1717.36
15268,478,3,961.9000000000001
15269,23,3,1225.3600000000001
15270,15,21,8524.86
15271,6,24,4528.54
15272,56,6,2030.95
15273,599,1,228.96
15274,3,2,716.57
15275,37,1,615.14
15276,65,4,619.8
15277,46,2,476.34000000000003
15278,561,4,496.16
15279,354,5,1580.54
15280,171,3,397.52
15281,58,16,8543.57
15282,569,1,348.59
15283,389,3,148.32999999999998
15284,499,1,24.75
15285,407,1,94.92
15286,49,1,240.55
15287,21,5,856.03
15288,42,10,3715.38
15289,28,5,1593.09
15290,4,26,10496.28
15291,25,40,13517.76
15292,200,1,178.39
15293,665,1,247.5
15294,410,1,233.35
15295,653,1,207.04
15296,50,12,10323.03
15297,9,3,641.94
15298,1,23,9061.77
15299,66,10,6156.53
15300,63,1,496.44
15301,50,17,6909.67
15302,729,1,308.0
15303,289,3,1224.18
15304,60,9,796.4
15305,554,1,93.6
15306,63,9,3484.73
15307,95,1,205.3
15308,273,1,310.47
15309,610,4,797.96
15310,478,1,1634.64
15311,0,208,114966.42
15312,74,12,2930.19
15313,109,1,52.0
15314,198,3,820.45
15315,63,2,570.5
15316,326,1,165.0
15317,676,1,129.75
15318,3,1,312.62
15319,283,1,204.5
15320,43,1,267.13
15321,70,12,6709.7300000000005
15322,85,2,1390.86
15323,562,3,434.6
15324,700,1,140.22000000000003
15325,103,8,1601.46
15326,333,5,1700.52
15327,52,1,208.75
15328,407,1,107.24
15329,38,11,2958.83
15330,31,2,714.9599999999999
15331,499,3,767.91
15332,365,6,4892.68
15333,207,1,1028.56
15334,156,3,350.82
15335,53,1,170.22
15336,401,1,240.5
15337,410,1,373.02
15338,676,1,277.93
15339,65,7,1821.02
15340,561,1,105.5
15341,80,2,2402.72
15342,129,1,406.09000000000003
15343,86,1,364.5
15344,0,3,563.94
15345,45,1,393.54
15346,332,3,596.12
15347,365,4,1162.0
15348,71,1,158.04
15349,157,2,463.91
15350,372,2,547.6
15351,11,10,3430.22
15352,548,1,111.15
15353,254,7,2794.47
15354,602,3,284.4
15355,28,2,277.05
15356,30,13,3239.57
15358,4,42,16425.86
15359,662,8,181.35
15360,39,1,427.93
15361,361,4,689.07
15362,448,2,613.08
15363,372,2,678.11
15364,95,2,913.19
15365,25,13,4557.13
15366,74,7,2389.08
15367,56,11,5081.33
15368,20,2,722.74
15369,491,11,6251.26
15370,40,8,3739.01
15371,661,1,59.400000000000006
15372,136,8,6017.0599999999995
15373,7,17,3084.54
15374,128,2,307.32
15375,689,1,60.959999999999994
15376,39,3,1221.56
15377,382,4,1211.75
15378,462,2,246.5
15379,168,8,4877.84
15380,8,11,3248.96
15381,213,5,1890.57
15382,14,12,13733.550000000001
15384,169,4,2027.79
15385,39,3,942.08
15386,185,1,394.14
15387,491,1,468.65
15388,269,1,140.54
15389,171,5,2733.8
15390,395,2,1216.66
15391,583,1,289.87
15392,4,7,2911.62
15393,15,5,891.34
15394,9,11,5286.8
15395,325,1,107.45
15396,112,2,796.38
15397,289,1,94.0
15398,15,2,1345.53
15399,0,3,815.77
15400,91,8,1302.3
15401,451,2,216.95
15402,148,6,1830.54
15403,491,2,170.88
15404,375,1,257.06
15405,188,2,659.84
15406,30,4,975.87
15407,33,4,1046.74
15408,263,1,267.18
15409,720,1,131.25
15410,83,10,4685.72
15411,25,4,1348.93
15412,170,1,190.53
15413,691,5,6798.72
15414,9,3,774.9000000000001
15415,312,1,559.61
15416,64,7,4572.82
15417,84,1,508.8
15418,424,2,449.42
15419,24,1,135.86
15420,433,6,743.0
15421,58,10,3805.34
15422,322,7,1619.97
15423,37,3,266.89
15424,253,3,597.78
15425,399,4,1941.1200000000001
15426,18,9,2156.35
15427,32,3,1430.54
15428,14,4,762.75
15429,26,2,397.35
15430,467,2,954.75
15431,502,1,153.24
15432,22,2,320.76
15433,213,2,533.3
15434,7,11,2567.06
15435,21,1,149.29
15436,11,3,1067.75
15437,261,2,393.45
15438,130,1,156.57999999999998
15439,404,4,1269.05
15440,54,3,383.68
15441,395,3,1254.21
15442,248,1,594.0
15443,1,14,5114.2300000000005
15444,8,2,1411.21
15445,263,2,284.5
15446,376,3,399.75
15447,330,5,492.88
15448,312,2,788.8100000000001
15449,25,3,974.52
15450,29,1,429.84
15451,433,2,226.86
15452,29,6,1785.1100000000001
15453,1,7,1371.77
15454,361,2,305.99
15455,597,1,38.25
15456,282,10,2091.52
15457,261,1,237.07
15458,24,2,370.44
15459,416,2,202.83
15460,353,1,214.26
15461,460,2,429.7
15462,93,4,737.05
15463,28,1,126.14
15464,337,1,1044.65
15465,19,32,12100.4
15466,84,4,1560.46
15467,8,3,524.88
15468,50,3,1430.48
15469,49,3,874.25
15470,575,1,63.419999999999995
15471,1,3,1292.01
15472,112,1,371.56
15473,13,8,2046.0
15474,595,1,150.35
15475,76,1,454.11
15476,379,4,2209.98
15477,649,1,368.4
15478,39,3,1983.48
15479,732,1,147.4
15480,115,5,6279.0
15481,400,1,1993.34
15482,15,19,14417.36
15483,160,10,817.82
15484,0,6,4652.1
15485,29,7,4810.92
15486,526,1,102.0
15487,679,1,231.32
15488,92,5,431.92
15489,22,8,2419.61
15490,429,1,210.85
15491,94,6,3100.09
15492,27,2,659.46
15493,32,9,4121.68
15494,20,5,3702.6
15495,378,1,246.5
15496,630,1,146.14
15497,17,9,8657.39
15498,2,44,24972.86
15499,723,1,158.65
15500,7,4,1131.56
15501,404,2,399.95
15502,15,14,13003.87
15503,362,2,257.3
15504,80,4,402.7
15505,52,5,3610.96
15506,22,6,2030.33
15507,171,1,475.86
15508,188,6,1000.27
15509,379,1,152.41
15510,330,1,250.0
15511,11,5,900.53
15512,155,4,331.58
15513,32,35,26437.05
15514,11,18,6392.06
15515,386,1,171.81
15516,44,3,62.43
15517,232,1,267.03
15518,63,15,4189.99
15519,382,2,344.61
15520,1,1,343.5
15521,39,16,7098.24
15522,32,2,397.99
15523,83,16,17259.19
15524,24,2,591.4
15525,1,4,890.22
15526,32,2,148.44
15527,18,23,5554.89
15528,253,1,229.33
15529,22,12,4783.66
15530,21,5,1808.68
15531,7,2,1972.39
15532,24,10,3738.85
15533,18,3,807.57
15534,725,1,162.25
15535,172,6,1044.37
15536,408,1,259.09
15537,162,1,110.92
15538,537,6,3358.4
15539,6,1,538.46
15540,10,2,460.68
15541,113,1,85.13000000000001
15542,511,3,855.71
15543,287,2,242.26
15544,8,20,7807.89
15545,53,2,288.96999999999997
15546,606,2,1079.1000000000001
15547,6,26,10057.05
15548,595,1,158.09
15549,76,8,2334.16
15550,3,12,2211.05
15551,36,7,1679.81
15552,216,2,252.52
15553,59,1,428.93
15554,277,1,217.2
15555,11,36,11243.91
15556,23,1,279.77
15557,28,1,468.91
15558,638,1,202.68
15559,567,1,1109.4
15560,397,2,153.52
15561,11,8,1934.3899999999999
15562,351,3,671.4300000000001
15563,21,7,2859.46
15564,462,2,70.74000000000001
15565,49,2,173.16000000000003
15566,392,2,227.87
15567,18,1,186.01
15568,2,3,758.29
15569,103,10,3583.45
15570,6,25,8736.49
15571,11,14,3892.35
15572,4,10,3965.2
15573,31,5,1188.42
15574,177,6,1101.44
15575,619,1,30.1
15576,37,1,921.37
15577,150,5,396.03
15578,161,1,127.1
15579,68,5,1250.63
15580,376,8,1375.39
15581,120,38,7480.4
15582,24,3,682.9100000000001
15583,375,1,95.96
15584,23,6,1268.2
15585,176,1,455.3
15586,592,3,1139.1000000000001
15587,49,7,1522.08
15588,677,1,579.6
15589,255,3,478.53
15590,381,5,1496.6
15591,582,3,217.9
15592,46,1,388.58
15593,70,1,199.8
15594,15,5,1771.78
15595,487,1,357.59999999999997
15596,100,9,2727.72
15597,34,2,563.37
15598,52,2,548.02
15599,26,3,1250.06
15600,427,4,1199.31
15601,10,30,14191.74
15602,7,16,3137.96
15603,78,2,88.48
15604,51,1,216.39000000000001
15605,35,9,1741.95
15606,60,17,5230.99
15607,336,9,1708.97
15608,27,5,1785.98
15609,183,1,298.48
15610,51,1,112.46000000000001
15611,9,26,2997.28
15612,35,2,195.15
15613,609,1,433.71999999999997
15614,437,4,3147.36
15615,9,47,21373.97
15616,437,1,317.11
15617,395,3,828.5500000000001
15618,32,4,776.851
15619,10,1,336.4
15620,56,4,1942.36
15621,3,4,1293.03
15622,42,17,7852.610000000001
15623,140,8,2437.05
15624,116,4,588.13
15625,103,9,3236.4
15626,74,3,1067.52
15627,456,2,566.9
15628,4,17,5333.08
15629,449,4,2240.9
15630,44,3,1481.4
15631,641,1,596.67
15632,15,8,3285.31
15633,508,13,4335.96
15634,16,2,554.65
15635,395,1,100.35
15636,89,4,1444.58
15637,52,5,797.59
15638,378,6,2265.2
15639,133,3,1065.08
15640,3,29,23494.31
15641,104,12,5345.55
15642,729,1,105.78
15643,191,3,664.0
15644,165,4,803.54
15645,18,3,1055.17
15646,157,5,784.8100000000001
15647,414,1,169.0
15648,203,2,639.5
15649,335,4,1660.35
15650,521,2,553.88
15651,36,5,1259.06
15652,90,5,1405.94
15653,92,2,877.44
15654,8,2,922.53
15655,242,1,560.6700000000001
15656,44,4,748.5
15657,22,1,30.0
15658,189,8,2117.27
15659,43,3,532.49
15660,24,15,2603.69
15661,316,8,1215.95
15662,660,2,283.73
15663,105,1,138.14
15664,50,4,1254.03
15665,167,5,3987.07
15666,471,2,632.94
15667,39,1,301.32000000000005
15668,217,1,76.32000000000001
15669,39,4,684.34
15670,296,2,325.2
15671,18,7,2657.13
15672,724,1,45.300000000000004
15673,87,9,6204.32
15674,72,13,6948.2300000000005
15675,80,4,542.04
15676,18,3,3435.76
15677,48,3,1305.6299999999999
15678,52,3,1825.94
15679,23,4,781.28
15680,8,10,4028.69
15681,24,14,2989.7000000000003
15682,598,2,318.24
15683,116,2,524.54
15684,546,3,173.95
15685,449,1,55.980000000000004
15686,419,1,90.0
15687,8,9,2993.1
15688,418,1,190.57
15689,119,3,521.03
15690,3,2,239.76
15691,251,4,571.3
15692,27,1,191.04
15693,658,1,37.5
15694,0,24,9978.48
15695,266,4,1131.04
15696,32,13,3881.2200000000003
15697,689,1,246.75
15698,623,1,46.2
15699,17,1,309.65
15700,171,2,696.68
15701,1,4,1529.0
15702,475,2,140.39
15703,264,1,211.5
15704,139,6,3734.6600000000003
15705,200,1,143.1
15706,63,4,1060.56
15707,34,4,916.98
15708,40,9,3887.15
15709,283,2,327.85
15710,416,1,898.87
15711,556,2,420.25
15712,8,12,3472.41
15713,142,4,839.64
15714,11,5,783.96
15715,555,5,658.02
15716,145,11,2485.26
15717,233,5,607.0
15718,539,1,293.79
15719,32,31,10195.97
15720,23,2,739.22
15721,11,1,471.40000000000003
15722,35,11,5234.0
15723,364,4,930.7
15724,200,3,310.85
15725,14,1,415.25
15726,389,1,321.91
15727,16,15,9371.71
15728,379,2,544.6
15729,212,3,192.55
15730,65,5,1726.58
15731,553,1,125.3
15732,211,10,1543.97
15733,282,1,162.3
15734,114,4,2263.3
15735,420,1,327.68
15736,434,2,1767.1200000000001
15737,14,8,1188.1200000000001
15738,18,41,13043.32
15739,65,1,449.12
15740,48,1,154.88
15741,457,2,208.62
15742,618,1,156.87
15743,15,4,775.96
15744,77,1,34.8
15745,18,4,1094.5900000000001
15746,133,1,196.88
15747,12,9,2499.81
15748,39,3,609.81
15749,234,3,44534.3
15750,2,18,6452.991
15751,460,11,1380.44
15752,39,9,3924.91
15753,304,1,79.2
15754,50,9,3037.61
15755,9,17,5993.12
15756,60,4,528.01
15757,65,6,2940.36
15758,24,1,205.25
15759,217,7,830.9300000000001
15760,630,2,13916.34
15761,442,1,143.05
15762,64,2,583.75
15763,31,2,1086.92
15764,87,8,4503.08
15765,666,1,370.63
15766,63,3,831.0600000000001
15768,115,34,15308.89
15769,6,46,88612.52
15770,612,1,321.45
15771,603,3,1006.54
15772,417,1,280.88
15773,5,2,774.52
15774,68,6,1288.34
15775,244,2,150.5
15776,132,1,241.62
15777,240,7,1762.6100000000001
15778,430,1,307.95000000000005
15779,462,2,124.08000000000001
15780,183,3,475.28000000000003
15781,24,3,345.46000000000004
15782,9,4,4014.1
15783,10,1,246.3
15784,467,2,848.33
15785,32,16,5969.93
15786,45,5,8501.62
15787,25,3,933.26
15788,508,1,221.83
15789,357,6,1962.01
15790,9,1,218.75
15791,43,5,3608.34
15792,399,2,933.84
15793,14,8,2399.57
15794,735,2,777.0
15795,149,8,1979.8700000000001
15796,0,17,5171.63
15797,112,6,2821.08
15798,492,3,1535.37
15799,75,4,1421.34
15800,106,7,1227.07
15801,45,3,1063.95
15802,142,1,451.42
15803,50,4,1929.66
15804,0,13,4206.39
15805,22,30,10148.93
15806,45,3,784.58
15807,49,5,1817.52
15808,305,21,17180.25
15809,35,7,1274.44
15810,78,8,2999.04
15811,21,7,3486.15
15812,106,12,5201.47
15813,207,2,1303.9099999999999
15814,16,6,2634.44
15815,63,5,2100.6
15816,541,2,144.15
15817,420,3,2766.4
15818,587,1,340.5
15819,48,10,3934.79
15820,319,1,206.98
15821,43,2,570.96
15822,2,6,1840.06
15823,371,3,3882.17
15824,452,2,890.94
15825,171,1,532.94
15826,55,4,2598.28
15827,72,28,3603.14
15828,374,1,1108.82
15829,98,2,636.14
15830,37,1,576.0
15831,57,3,794.64
15832,253,1,836.79
15833,737,1,80.4
15834,69,7,3764.39
15835,43,4,954.09
15836,49,1,137.37
15837,64,2,777.01
15838,10,34,73205.5
15839,32,3,1048.49
15840,58,2,355.56
15841,72,9,2742.41
15842,392,2,548.8000000000001
15843,303,1,118.95
15844,45,1,130.73999999999998
15845,17,11,4426.28
15846,384,1,107.01
15847,37,5,822.57
15848,621,1,137.99
15850,18,6,1006.75
15851,526,1,109.73
15852,186,3,257.26
15853,51,1,110.8
15854,3,21,5578.28
15855,136,6,1052.72
15856,3,52,32275.95
15857,18,2,570.48
15858,15,13,3552.41
15859,431,1,438.46
15860,40,17,2361.3
15861,11,12,4369.2
15862,7,13,2512.29
15863,25,5,355.1
15864,21,7,2180.76
15865,40,5,2241.42
15866,100,1,211.89
15867,4,31,8923.3
15868,582,1,94.53
15869,276,3,321.11
15870,32,4,857.46
15871,436,1,33.099999999999994
15872,14,4,729.25
15873,499,4,313.91999999999996
15874,63,21,11284.76
15875,645,1,108.52
15876,408,2,1449.14
15877,1,2,490.33
15878,561,2,330.77
15879,403,4,1137.8
15880,368,1,329.03
15881,311,5,501.39
15882,198,8,1124.66
15883,1,2,396.48
15884,431,2,244.60000000000002
15885,92,15,1951.82
15886,59,4,1052.8700000000001
15887,406,3,1027.15
15888,80,3,429.16
15889,156,8,1427.6
15890,394,5,535.65
15891,226,1,511.68
15892,668,1,128.2
15893,481,1,305.28000000000003
15894,252,2,258.25
15895,149,1,179.17
15897,193,2,208.59
15898,0,25,4996.45
15899,368,1,56.25
15900,23,4,886.57
15901,16,7,687.72
15902,379,1,145.01
15903,9,12,8939.84
